,movie_id,primary_title,original_title,start_year,genres,average_rating,num_votes,persons_name,persons_job,title_norm,id,release_date,movie,production_budget,domestic_gross,worldwide_gross
18002,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,"Adventure,Comedy",5.5,33056,Christopher Lennertz,composer,a bad moms christmas 2017,40,"Nov 1, 2017",A Bad Moms Christmas,28000000,72110659,127710550
18003,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,"Adventure,Comedy",5.5,33056,Jon Lucas,director,a bad moms christmas 2017,40,"Nov 1, 2017",A Bad Moms Christmas,28000000,72110659,127710550
18004,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,"Adventure,Comedy",5.5,33056,Scott Moore,director,a bad moms christmas 2017,40,"Nov 1, 2017",A Bad Moms Christmas,28000000,72110659,127710550
18005,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,"Adventure,Comedy",5.5,33056,Suzanne Todd,producer,a bad moms christmas 2017,40,"Nov 1, 2017",A Bad Moms Christmas,28000000,72110659,127710550
18006,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,2017,"Adventure,Comedy",5.5,33056,Kathryn Hahn,actress,a bad moms christmas 2017,40,"Nov 1, 2017",A Bad Moms Christmas,28000000,72110659,127710550
18015,tt5580036,"I, Tonya","I, Tonya",2017,"Biography,Comedy,Drama",7.5,141668,Allison Janney,actress,"i, tonya 2017",83,"Dec 8, 2017","I, Tonya",11000000,30014534,53797409
18016,tt5580036,"I, Tonya","I, Tonya",2017,"Biography,Comedy,Drama",7.5,141668,Craig Gillespie,director,"i, tonya 2017",83,"Dec 8, 2017","I, Tonya",11000000,30014534,53797409
18017,tt5580036,"I, Tonya","I, Tonya",2017,"Biography,Comedy,Drama",7.5,141668,Peter Nashel,composer,"i, tonya 2017",83,"Dec 8, 2017","I, Tonya",11000000,30014534,53797409
18018,tt5580036,"I, Tonya","I, Tonya",2017,"Biography,Comedy,Drama",7.5,141668,Julianne Nicholson,actress,"i, tonya 2017",83,"Dec 8, 2017","I, Tonya",11000000,30014534,53797409
18019,tt5580036,"I, Tonya","I, Tonya",2017,"Biography,Comedy,Drama",7.5,141668,Steven Rogers,writer,"i, tonya 2017",83,"Dec 8, 2017","I, Tonya",11000000,30014534,53797409
18020,tt5580036,"I, Tonya","I, Tonya",2017,"Biography,Comedy,Drama",7.5,141668,Sebastian Stan,actor,"i, tonya 2017",83,"Dec 8, 2017","I, Tonya",11000000,30014534,53797409
18021,tt5580036,"I, Tonya","I, Tonya",2017,"Biography,Comedy,Drama",7.5,141668,Margot Robbie,actress,"i, tonya 2017",83,"Dec 8, 2017","I, Tonya",11000000,30014534,53797409
18022,tt5580036,"I, Tonya","I, Tonya",2017,"Biography,Comedy,Drama",7.5,141668,Tom Ackerley,producer,"i, tonya 2017",83,"Dec 8, 2017","I, Tonya",11000000,30014534,53797409
18023,tt5580036,"I, Tonya","I, Tonya",2017,"Biography,Comedy,Drama",7.5,141668,Bryan Unkeless,producer,"i, tonya 2017",83,"Dec 8, 2017","I, Tonya",11000000,30014534,53797409
18024,tt3731562,Kong: Skull Island,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,Samuel L. Jackson,actor,kong: skull island 2017,78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059
18025,tt3731562,Kong: Skull Island,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,John C. Reilly,actor,kong: skull island 2017,78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059
18026,tt3731562,Kong: Skull Island,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,Merian C. Cooper,writer,kong: skull island 2017,78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059
18027,tt3731562,Kong: Skull Island,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,John Gatins,writer,kong: skull island 2017,78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059
18028,tt3731562,Kong: Skull Island,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,Dan Gilroy,writer,kong: skull island 2017,78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059
18029,tt3731562,Kong: Skull Island,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,Brie Larson,actress,kong: skull island 2017,78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059
18030,tt3731562,Kong: Skull Island,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,Tom Hiddleston,actor,kong: skull island 2017,78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059
18031,tt3731562,Kong: Skull Island,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,Max Borenstein,writer,kong: skull island 2017,78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059
18032,tt3731562,Kong: Skull Island,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,Derek Connolly,writer,kong: skull island 2017,78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059
18033,tt3731562,Kong: Skull Island,Kong: Skull Island,2017,"Action,Adventure,Fantasy",6.6,237720,Jordan Vogt-Roberts,director,kong: skull island 2017,78,"Mar 10, 2017",Kong: Skull Island,185000000,168052812,561072059
18044,tt5580390,The Shape of Water,The Shape of Water,2017,"Adventure,Drama,Fantasy",7.3,308112,Alexandre Desplat,composer,the shape of water 2017,19,"Dec 1, 2017",The Shape of Water,19500000,63859435,195790794
18045,tt5580390,The Shape of Water,The Shape of Water,2017,"Adventure,Drama,Fantasy",7.3,308112,J. Miles Dale,producer,the shape of water 2017,19,"Dec 1, 2017",The Shape of Water,19500000,63859435,195790794
18046,tt5580390,The Shape of Water,The Shape of Water,2017,"Adventure,Drama,Fantasy",7.3,308112,Doug Jones,actor,the shape of water 2017,19,"Dec 1, 2017",The Shape of Water,19500000,63859435,195790794
18047,tt5580390,The Shape of Water,The Shape of Water,2017,"Adventure,Drama,Fantasy",7.3,308112,Michael Shannon,actor,the shape of water 2017,19,"Dec 1, 2017",The Shape of Water,19500000,63859435,195790794
18048,tt5580390,The Shape of Water,The Shape of Water,2017,"Adventure,Drama,Fantasy",7.3,308112,Octavia Spencer,actress,the shape of water 2017,19,"Dec 1, 2017",The Shape of Water,19500000,63859435,195790794
18049,tt5580390,The Shape of Water,The Shape of Water,2017,"Adventure,Drama,Fantasy",7.3,308112,Guillermo del Toro,director,the shape of water 2017,19,"Dec 1, 2017",The Shape of Water,19500000,63859435,195790794
18050,tt5580390,The Shape of Water,The Shape of Water,2017,"Adventure,Drama,Fantasy",7.3,308112,Vanessa Taylor,writer,the shape of water 2017,19,"Dec 1, 2017",The Shape of Water,19500000,63859435,195790794
18051,tt5580390,The Shape of Water,The Shape of Water,2017,"Adventure,Drama,Fantasy",7.3,308112,Sally Hawkins,actress,the shape of water 2017,19,"Dec 1, 2017",The Shape of Water,19500000,63859435,195790794
18060,tt5301662,Marshall,Marshall,2017,"Biography,Crime,Drama",7.2,14419,Kate Hudson,actress,marshall 2017,7,"Oct 13, 2017",Marshall,12000000,10051659,10116816
18061,tt5301662,Marshall,Marshall,2017,"Biography,Crime,Drama",7.2,14419,Reginald Hudlin,director,marshall 2017,7,"Oct 13, 2017",Marshall,12000000,10051659,10116816
18062,tt5301662,Marshall,Marshall,2017,"Biography,Crime,Drama",7.2,14419,Marcus Miller,composer,marshall 2017,7,"Oct 13, 2017",Marshall,12000000,10051659,10116816
18063,tt5301662,Marshall,Marshall,2017,"Biography,Crime,Drama",7.2,14419,Jonathan Sanger,producer,marshall 2017,7,"Oct 13, 2017",Marshall,12000000,10051659,10116816
18064,tt5301662,Marshall,Marshall,2017,"Biography,Crime,Drama",7.2,14419,Paula Wagner,producer,marshall 2017,7,"Oct 13, 2017",Marshall,12000000,10051659,10116816
18065,tt5301662,Marshall,Marshall,2017,"Biography,Crime,Drama",7.2,14419,Jacob Koskoff,writer,marshall 2017,7,"Oct 13, 2017",Marshall,12000000,10051659,10116816
18066,tt5301662,Marshall,Marshall,2017,"Biography,Crime,Drama",7.2,14419,Sterling K. Brown,actor,marshall 2017,7,"Oct 13, 2017",Marshall,12000000,10051659,10116816
18067,tt5301662,Marshall,Marshall,2017,"Biography,Crime,Drama",7.2,14419,Josh Gad,actor,marshall 2017,7,"Oct 13, 2017",Marshall,12000000,10051659,10116816
18068,tt5301662,Marshall,Marshall,2017,"Biography,Crime,Drama",7.2,14419,Chadwick Boseman,actor,marshall 2017,7,"Oct 13, 2017",Marshall,12000000,10051659,10116816
18069,tt5301662,Marshall,Marshall,2017,"Biography,Crime,Drama",7.2,14419,Michael Koskoff,writer,marshall 2017,7,"Oct 13, 2017",Marshall,12000000,10051659,10116816
18070,tt5990474,Columbus,Columbus,2017,Drama,7.2,10735,Parker Posey,actress,columbus 2017,93,"Aug 4, 2017",Columbus,700000,1017107,1110511
18071,tt5990474,Columbus,Columbus,2017,Drama,7.2,10735,Michelle Forbes,actress,columbus 2017,93,"Aug 4, 2017",Columbus,700000,1017107,1110511
18072,tt5990474,Columbus,Columbus,2017,Drama,7.2,10735,Aaron Boyd,producer,columbus 2017,93,"Aug 4, 2017",Columbus,700000,1017107,1110511
18073,tt5990474,Columbus,Columbus,2017,Drama,7.2,10735,John Cho,actor,columbus 2017,93,"Aug 4, 2017",Columbus,700000,1017107,1110511
18074,tt5990474,Columbus,Columbus,2017,Drama,7.2,10735,Andrew Miano,producer,columbus 2017,93,"Aug 4, 2017",Columbus,700000,1017107,1110511
18075,tt5990474,Columbus,Columbus,2017,Drama,7.2,10735,Danielle Renfrew Behrens,producer,columbus 2017,93,"Aug 4, 2017",Columbus,700000,1017107,1110511
18076,tt5990474,Columbus,Columbus,2017,Drama,7.2,10735,Kogonada,director,columbus 2017,93,"Aug 4, 2017",Columbus,700000,1017107,1110511
18077,tt5990474,Columbus,Columbus,2017,Drama,7.2,10735,Ki Jin Kim,producer,columbus 2017,93,"Aug 4, 2017",Columbus,700000,1017107,1110511
18078,tt5990474,Columbus,Columbus,2017,Drama,7.2,10735,Giulia Caruso,producer,columbus 2017,93,"Aug 4, 2017",Columbus,700000,1017107,1110511
18079,tt5990474,Columbus,Columbus,2017,Drama,7.2,10735,Haley Lu Richardson,actress,columbus 2017,93,"Aug 4, 2017",Columbus,700000,1017107,1110511
18080,tt3702088,Daisy Winters,Daisy Winters,2017,Drama,6.8,68,Brooke Shields,actress,daisy winters 2017,59,"Dec 1, 2017",Daisy Winters,4500000,0,0
18081,tt3702088,Daisy Winters,Daisy Winters,2017,Drama,6.8,68,Jane Badler,producer,daisy winters 2017,59,"Dec 1, 2017",Daisy Winters,4500000,0,0
18082,tt3702088,Daisy Winters,Daisy Winters,2017,Drama,6.8,68,Paul Blackthorne,actor,daisy winters 2017,59,"Dec 1, 2017",Daisy Winters,4500000,0,0
18083,tt3702088,Daisy Winters,Daisy Winters,2017,Drama,6.8,68,Paul Grabowsky,composer,daisy winters 2017,59,"Dec 1, 2017",Daisy Winters,4500000,0,0
18084,tt3702088,Daisy Winters,Daisy Winters,2017,Drama,6.8,68,Beth LaMure,director,daisy winters 2017,59,"Dec 1, 2017",Daisy Winters,4500000,0,0
18085,tt3702088,Daisy Winters,Daisy Winters,2017,Drama,6.8,68,Deborah Moore,producer,daisy winters 2017,59,"Dec 1, 2017",Daisy Winters,4500000,0,0
18086,tt3702088,Daisy Winters,Daisy Winters,2017,Drama,6.8,68,Carrie Preston,actress,daisy winters 2017,59,"Dec 1, 2017",Daisy Winters,4500000,0,0
18087,tt3702088,Daisy Winters,Daisy Winters,2017,Drama,6.8,68,Sean E. DeMott,producer,daisy winters 2017,59,"Dec 1, 2017",Daisy Winters,4500000,0,0
18088,tt3702088,Daisy Winters,Daisy Winters,2017,Drama,6.8,68,Iwan Rheon,actor,daisy winters 2017,59,"Dec 1, 2017",Daisy Winters,4500000,0,0
18089,tt3348730,Jigsaw,Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,Tobin Bell,actor,jigsaw 2017,61,"Oct 27, 2017",Jigsaw,10000000,38052832,102445196
18090,tt3348730,Jigsaw,Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,Mark Burg,producer,jigsaw 2017,61,"Oct 27, 2017",Jigsaw,10000000,38052832,102445196
18091,tt3348730,Jigsaw,Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,Gregg Hoffman,producer,jigsaw 2017,61,"Oct 27, 2017",Jigsaw,10000000,38052832,102445196
18092,tt3348730,Jigsaw,Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,Callum Keith Rennie,actor,jigsaw 2017,61,"Oct 27, 2017",Jigsaw,10000000,38052832,102445196
18093,tt3348730,Jigsaw,Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,Josh Stolberg,writer,jigsaw 2017,61,"Oct 27, 2017",Jigsaw,10000000,38052832,102445196
18094,tt3348730,Jigsaw,Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,Michael Spierig,director,jigsaw 2017,61,"Oct 27, 2017",Jigsaw,10000000,38052832,102445196
18095,tt3348730,Jigsaw,Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,Peter Spierig,director,jigsaw 2017,61,"Oct 27, 2017",Jigsaw,10000000,38052832,102445196
18096,tt3348730,Jigsaw,Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,Matt Passmore,actor,jigsaw 2017,61,"Oct 27, 2017",Jigsaw,10000000,38052832,102445196
18097,tt3348730,Jigsaw,Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,Pete Goldfinger,writer,jigsaw 2017,61,"Oct 27, 2017",Jigsaw,10000000,38052832,102445196
18098,tt3348730,Jigsaw,Jigsaw,2017,"Crime,Horror,Mystery",5.8,57184,Hannah Emily Anderson,actress,jigsaw 2017,61,"Oct 27, 2017",Jigsaw,10000000,38052832,102445196
18099,tt5442430,Life,Life,2017,"Horror,Sci-Fi,Thriller",6.6,182840,Ryan Reynolds,actor,life 2017,66,"Mar 24, 2017",Life,58000000,30234022,100929666
18100,tt5442430,Life,Life,2017,"Horror,Sci-Fi,Thriller",6.6,182840,Bonnie Curtis,producer,life 2017,66,"Mar 24, 2017",Life,58000000,30234022,100929666
18101,tt5442430,Life,Life,2017,"Horror,Sci-Fi,Thriller",6.6,182840,Rebecca Ferguson,actress,life 2017,66,"Mar 24, 2017",Life,58000000,30234022,100929666
18102,tt5442430,Life,Life,2017,"Horror,Sci-Fi,Thriller",6.6,182840,Jake Gyllenhaal,actor,life 2017,66,"Mar 24, 2017",Life,58000000,30234022,100929666
18103,tt5442430,Life,Life,2017,"Horror,Sci-Fi,Thriller",6.6,182840,Hiroyuki Sanada,actor,life 2017,66,"Mar 24, 2017",Life,58000000,30234022,100929666
18104,tt5442430,Life,Life,2017,"Horror,Sci-Fi,Thriller",6.6,182840,Rhett Reese,writer,life 2017,66,"Mar 24, 2017",Life,58000000,30234022,100929666
18105,tt5442430,Life,Life,2017,"Horror,Sci-Fi,Thriller",6.6,182840,Paul Wernick,writer,life 2017,66,"Mar 24, 2017",Life,58000000,30234022,100929666
18106,tt5442430,Life,Life,2017,"Horror,Sci-Fi,Thriller",6.6,182840,Daniel Espinosa,director,life 2017,66,"Mar 24, 2017",Life,58000000,30234022,100929666
18107,tt5442430,Life,Life,2017,"Horror,Sci-Fi,Thriller",6.6,182840,Dana Goldberg,producer,life 2017,66,"Mar 24, 2017",Life,58000000,30234022,100929666
18108,tt5442430,Life,Life,2017,"Horror,Sci-Fi,Thriller",6.6,182840,David Ellison,producer,life 2017,66,"Mar 24, 2017",Life,58000000,30234022,100929666
18109,tt5462602,The Big Sick,The Big Sick,2017,"Comedy,Drama,Romance",7.6,104008,Holly Hunter,actress,the big sick 2017,64,"Jun 23, 2017",The Big Sick,5000000,42872467,53972860
18110,tt5462602,The Big Sick,The Big Sick,2017,"Comedy,Drama,Romance",7.6,104008,Ray Romano,actor,the big sick 2017,64,"Jun 23, 2017",The Big Sick,5000000,42872467,53972860
18111,tt5462602,The Big Sick,The Big Sick,2017,"Comedy,Drama,Romance",7.6,104008,Michael Andrews,composer,the big sick 2017,64,"Jun 23, 2017",The Big Sick,5000000,42872467,53972860
18112,tt5462602,The Big Sick,The Big Sick,2017,"Comedy,Drama,Romance",7.6,104008,Judd Apatow,producer,the big sick 2017,64,"Jun 23, 2017",The Big Sick,5000000,42872467,53972860
18113,tt5462602,The Big Sick,The Big Sick,2017,"Comedy,Drama,Romance",7.6,104008,Barry Mendel,producer,the big sick 2017,64,"Jun 23, 2017",The Big Sick,5000000,42872467,53972860
18114,tt5462602,The Big Sick,The Big Sick,2017,"Comedy,Drama,Romance",7.6,104008,Michael Showalter,director,the big sick 2017,64,"Jun 23, 2017",The Big Sick,5000000,42872467,53972860
18115,tt5462602,The Big Sick,The Big Sick,2017,"Comedy,Drama,Romance",7.6,104008,Zoe Kazan,actress,the big sick 2017,64,"Jun 23, 2017",The Big Sick,5000000,42872467,53972860
18116,tt5462602,The Big Sick,The Big Sick,2017,"Comedy,Drama,Romance",7.6,104008,Kumail Nanjiani,actor,the big sick 2017,64,"Jun 23, 2017",The Big Sick,5000000,42872467,53972860
18117,tt5462602,The Big Sick,The Big Sick,2017,"Comedy,Drama,Romance",7.6,104008,Emily V. Gordon,writer,the big sick 2017,64,"Jun 23, 2017",The Big Sick,5000000,42872467,53972860
18118,tt1677720,Ready Player One,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,Steven Spielberg,director,ready player one 2018,78,"Mar 29, 2018",Ready Player One,150000000,137690172,579290136
18119,tt1677720,Ready Player One,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,Donald De Line,producer,ready player one 2018,78,"Mar 29, 2018",Ready Player One,150000000,137690172,579290136
18120,tt1677720,Ready Player One,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,Ben Mendelsohn,actor,ready player one 2018,78,"Mar 29, 2018",Ready Player One,150000000,137690172,579290136
18121,tt1677720,Ready Player One,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,Zak Penn,writer,ready player one 2018,78,"Mar 29, 2018",Ready Player One,150000000,137690172,579290136
18122,tt1677720,Ready Player One,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,Kristie Macosko Krieger,producer,ready player one 2018,78,"Mar 29, 2018",Ready Player One,150000000,137690172,579290136
18123,tt1677720,Ready Player One,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,Ernest Cline,writer,ready player one 2018,78,"Mar 29, 2018",Ready Player One,150000000,137690172,579290136
18124,tt1677720,Ready Player One,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,Dan Farah,producer,ready player one 2018,78,"Mar 29, 2018",Ready Player One,150000000,137690172,579290136
18125,tt1677720,Ready Player One,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,Lena Waithe,actress,ready player one 2018,78,"Mar 29, 2018",Ready Player One,150000000,137690172,579290136
18126,tt1677720,Ready Player One,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,Tye Sheridan,actor,ready player one 2018,78,"Mar 29, 2018",Ready Player One,150000000,137690172,579290136
18127,tt1677720,Ready Player One,Ready Player One,2018,"Action,Adventure,Sci-Fi",7.5,301660,Olivia Cooke,actress,ready player one 2018,78,"Mar 29, 2018",Ready Player One,150000000,137690172,579290136
18128,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,Reese Witherspoon,actress,a wrinkle in time 2018,58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882
18129,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,Oprah Winfrey,actress,a wrinkle in time 2018,58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882
18130,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,Madeleine L'Engle,writer,a wrinkle in time 2018,58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882
18131,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,Jeff Stockwell,writer,a wrinkle in time 2018,58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882
18132,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,Jim Whitaker,producer,a wrinkle in time 2018,58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882
18133,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,Catherine Hand,producer,a wrinkle in time 2018,58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882
18134,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,Ava DuVernay,director,a wrinkle in time 2018,58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882
18135,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,Mindy Kaling,actress,a wrinkle in time 2018,58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882
18136,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,Jennifer Lee,writer,a wrinkle in time 2018,58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882
18137,tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018,"Adventure,Family,Fantasy",4.2,34888,Storm Reid,actress,a wrinkle in time 2018,58,"Mar 9, 2018",A Wrinkle in Time,103000000,100478608,133401882
18138,tt1255919,Holmes & Watson,Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,Ralph Fiennes,actor,holmes & watson 2018,58,"Dec 25, 2018",Holmes & Watson,42000000,30568743,41926605
18139,tt1255919,Holmes & Watson,Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,John C. Reilly,actor,holmes & watson 2018,58,"Dec 25, 2018",Holmes & Watson,42000000,30568743,41926605
18140,tt1255919,Holmes & Watson,Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,Will Ferrell,actor,holmes & watson 2018,58,"Dec 25, 2018",Holmes & Watson,42000000,30568743,41926605
18141,tt1255919,Holmes & Watson,Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,Christophe Beck,composer,holmes & watson 2018,58,"Dec 25, 2018",Holmes & Watson,42000000,30568743,41926605
18142,tt1255919,Holmes & Watson,Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,Arthur Conan Doyle,writer,holmes & watson 2018,58,"Dec 25, 2018",Holmes & Watson,42000000,30568743,41926605
18143,tt1255919,Holmes & Watson,Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,Rebecca Hall,actress,holmes & watson 2018,58,"Dec 25, 2018",Holmes & Watson,42000000,30568743,41926605
18144,tt1255919,Holmes & Watson,Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,Adam McKay,producer,holmes & watson 2018,58,"Dec 25, 2018",Holmes & Watson,42000000,30568743,41926605
18145,tt1255919,Holmes & Watson,Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,Jimmy Miller,producer,holmes & watson 2018,58,"Dec 25, 2018",Holmes & Watson,42000000,30568743,41926605
18146,tt1255919,Holmes & Watson,Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,Clayton Townsend,producer,holmes & watson 2018,58,"Dec 25, 2018",Holmes & Watson,42000000,30568743,41926605
18147,tt1255919,Holmes & Watson,Holmes & Watson,2018,"Adventure,Comedy,Crime",3.8,17661,Etan Cohen,director,holmes & watson 2018,58,"Dec 25, 2018",Holmes & Watson,42000000,30568743,41926605
18158,tt1072748,Winchester,Winchester,2018,"Biography,Drama,Fantasy",5.4,24351,Helen Mirren,actress,winchester 2018,95,"Feb 2, 2018",Winchester,3500000,25091816,44378040
18159,tt1072748,Winchester,Winchester,2018,"Biography,Drama,Fantasy",5.4,24351,Jason Clarke,actor,winchester 2018,95,"Feb 2, 2018",Winchester,3500000,25091816,44378040
18160,tt1072748,Winchester,Winchester,2018,"Biography,Drama,Fantasy",5.4,24351,Tom Vaughan,writer,winchester 2018,95,"Feb 2, 2018",Winchester,3500000,25091816,44378040
18161,tt1072748,Winchester,Winchester,2018,"Biography,Drama,Fantasy",5.4,24351,Tim McGahan,producer,winchester 2018,95,"Feb 2, 2018",Winchester,3500000,25091816,44378040
18162,tt1072748,Winchester,Winchester,2018,"Biography,Drama,Fantasy",5.4,24351,Michael Spierig,director,winchester 2018,95,"Feb 2, 2018",Winchester,3500000,25091816,44378040
18163,tt1072748,Winchester,Winchester,2018,"Biography,Drama,Fantasy",5.4,24351,Peter Spierig,director,winchester 2018,95,"Feb 2, 2018",Winchester,3500000,25091816,44378040
18164,tt1072748,Winchester,Winchester,2018,"Biography,Drama,Fantasy",5.4,24351,Brett Tomberlin,producer,winchester 2018,95,"Feb 2, 2018",Winchester,3500000,25091816,44378040
18165,tt1072748,Winchester,Winchester,2018,"Biography,Drama,Fantasy",5.4,24351,Sarah Snook,actress,winchester 2018,95,"Feb 2, 2018",Winchester,3500000,25091816,44378040
18166,tt1072748,Winchester,Winchester,2018,"Biography,Drama,Fantasy",5.4,24351,Finn Scicluna-O'Prey,actor,winchester 2018,95,"Feb 2, 2018",Winchester,3500000,25091816,44378040
18176,tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,Jerry Bruckheimer,producer,12 strong 2018,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378
18177,tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,Peter Craig,writer,12 strong 2018,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378
18178,tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,Thad Luckinbill,producer,12 strong 2018,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378
18179,tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,Michael Peña,actor,12 strong 2018,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378
18180,tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,Michael Shannon,actor,12 strong 2018,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378
18181,tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,Ted Tally,writer,12 strong 2018,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378
18182,tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,Navid Negahban,actor,12 strong 2018,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378
18183,tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,Chris Hemsworth,actor,12 strong 2018,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378
18184,tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,Doug Stanton,writer,12 strong 2018,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378
18185,tt1413492,12 Strong,12 Strong,2018,"Action,Drama,History",6.6,50155,Nicolai Fuglsig,director,12 strong 2018,64,"Jan 19, 2018",12 Strong,35000000,45819713,71118378
18196,tt1365519,Tomb Raider,Tomb Raider,2018,"Action,Adventure,Fantasy",6.3,163560,Walton Goggins,actor,tomb raider 2018,70,"Mar 16, 2018",Tomb Raider,90000000,58250803,273477501
18197,tt1365519,Tomb Raider,Tomb Raider,2018,"Action,Adventure,Fantasy",6.3,163560,Dominic West,actor,tomb raider 2018,70,"Mar 16, 2018",Tomb Raider,90000000,58250803,273477501
